masked	src
ⲉⲁϥⲛⲁ ⲉ ⲁ ϥ ⲛⲁ ⲛⲁⲕ ⲛⲁ ⲕ ⲁϥⲃⲱⲕ ⲁ ϥ ⲃⲱⲕ ⲇⲉ ⲁϥⲁⲣⲭⲉⲥⲑⲁⲓ ⲁ [MASK] [MASK] ⲛⲧⲁϣⲉⲟⲉⲓϣ ⲛ ⲧⲁϣⲉⲟⲉⲓϣ ϩⲛⲧⲇⲉⲕⲁⲡⲟⲗⲓⲥ ϩⲛ [MASK] ⲇⲉⲕⲁⲡⲟⲗⲓⲥ ⲛⲛⲉⲛⲧⲁⲓⲏⲥⲟⲩⲥ ⲛ ⲛ ⲉⲛⲧ ⲁ ⲓⲏⲥⲟⲩⲥ ⲁⲁⲩ ⲁⲁ ⲩ ⲛⲁϥ ⲛⲁ ϥ . ⲁⲩⲱ ⲁⲩⲣϣⲡⲏⲣⲉ ⲁ [MASK] ⲣϣⲡⲏⲣⲉ ⲧⲏⲣⲟⲩ ⲧⲏⲣ ⲟⲩ	ⲉⲁϥⲛⲁ ⲛⲁⲕ ⲁϥⲃⲱⲕ ⲇⲉ ⲁϥⲁⲣⲭⲉⲥⲑⲁⲓ ⲛⲧⲁϣⲉⲟⲉⲓϣ ϩⲛⲧⲇⲉⲕⲁⲡⲟⲗⲓⲥ ⲛⲛⲉⲛⲧⲁⲓⲏⲥⲟⲩⲥ ⲁⲁⲩ ⲛⲁϥ . ⲁⲩⲱ ⲁⲩⲣϣⲡⲏⲣⲉ ⲧⲏⲣⲟⲩ
ⲁⲩⲱ ⲛⲉϥϫⲱⲕ ⲛⲉ ϥ ϫⲱⲕ ⲉⲃⲟⲗ ⲙⲡϣⲁϫⲉ ⲙ ⲡ ϣⲁϫⲉ ⲛⲛⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ ⲛ ⲛ ⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ ⲙⲡⲉⲛϫⲟⲉⲓⲥ ⲙ ⲡⲉⲛ ϫⲟⲉⲓⲥ [MASK] ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲡⲉ [MASK] ·	ⲁⲩⲱ ⲛⲉϥϫⲱⲕ ⲉⲃⲟⲗ ⲙⲡϣⲁϫⲉ ⲛⲛⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ ⲙⲡⲉⲛϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ·
ⲛⲧⲟⲕ ϩⲱⲱⲕ ϩⲱⲱ ⲕ ⲡⲁϣⲏⲣⲉ ⲡⲁ ϣⲏⲣⲉ ϩⲁⲣⲉϩ ⲉⲧⲉⲓⲡⲓⲥⲧⲓⲥ ⲉ ⲧⲉⲓ ⲡⲓⲥⲧⲓⲥ · [MASK] ⲡⲛⲟⲩⲧⲉ ⲡ ⲛⲟⲩⲧⲉ ⲛⲧⲉⲓⲣⲏⲛⲏ [MASK] ⲧ ⲉⲓⲣⲏⲛⲏ ⲛⲁϣⲱⲡⲉ ⲛⲁ ϣⲱⲡⲉ ⲛⲙⲙⲁⲕ ⲛⲙⲙⲁ ⲕ ⲛϥⲧⲟⲩϫⲟⲕ ⲛ ϥ [MASK] [MASK] ⲛϥⲛⲁϩⲙⲕ ⲛ ϥ ⲛⲁϩⲙ ⲕ ⲛⲅϣⲱⲡⲉ ⲛ ⲅ ϣⲱⲡⲉ ⲉⲕⲙⲟⲧⲛ ⲉ ⲕ ⲙⲟⲧⲛ ⲛⲛⲉⲕϩⲟⲟⲩ [MASK] ⲛⲉⲕ ϩⲟⲟⲩ ⲧⲏⲣⲟⲩ ⲧⲏⲣ ⲟⲩ ·	ⲛⲧⲟⲕ ϩⲱⲱⲕ ⲡⲁϣⲏⲣⲉ ϩⲁⲣⲉϩ ⲉⲧⲉⲓⲡⲓⲥⲧⲓⲥ · ⲁⲩⲱ ⲡⲛⲟⲩⲧⲉ ⲛⲧⲉⲓⲣⲏⲛⲏ ⲛⲁϣⲱⲡⲉ ⲛⲙⲙⲁⲕ ⲛϥⲧⲟⲩϫⲟⲕ ⲛϥⲛⲁϩⲙⲕ ⲛⲅϣⲱⲡⲉ ⲉⲕⲙⲟⲧⲛ ⲛⲛⲉⲕϩⲟⲟⲩ ⲧⲏⲣⲟⲩ ·
ⲁⲗⲗⲁ [MASK] ⲉϥϣⲁⲛⲧⲙⲣϩⲛⲁϥ ⲉϥϣⲁⲛ ⲧⲙ ⲣ ϩⲛⲁ ϥ ⲉⲕⲧⲟϥ ⲉ ⲕⲧⲟ ϥ ⲉⲃⲟⲗ ϩⲙⲡⲛⲟⲃⲉ ϩⲙ ⲡ ⲛⲟⲃⲉ ⲉⲛⲧⲁⲛⲙⲉⲉⲩⲉ ⲉⲛⲧ [MASK] ⲛ ⲙⲉⲉⲩⲉ ⲉϣⲁⲁⲧϥ ⲉ ϣⲁⲁⲧ ϥ ⲉⲃⲟⲗ ⲙⲙⲟⲛ ⲙⲙⲟ ⲛ [MASK] ⲉⲧⲃⲏⲏⲧ ϥ ⲉⲛⲛⲁϣⲁⲁⲧϥ ⲉ ⲛ ⲛⲁ ϣⲁⲁⲧ ϥ ⲉⲃⲟⲗ ⲙⲙⲟⲛ ⲙⲙⲟ [MASK] ⲁⲩⲱ ⲛⲛⲉϥⲕⲧⲟϥ ⲛⲛⲉ ϥ ⲕⲧⲟ ϥ [MASK] ⲉⲣⲟ [MASK] ⲁⲩⲱ ⲛⲛⲉⲛⲙⲉⲣⲓⲧϥ ⲛⲛⲉ ⲛ ⲙⲉⲣⲓⲧ ϥ	ⲁⲗⲗⲁ ⲉϣⲱⲡⲉ ⲉϥϣⲁⲛⲧⲙⲣϩⲛⲁϥ ⲉⲕⲧⲟϥ ⲉⲃⲟⲗ ϩⲙⲡⲛⲟⲃⲉ ⲉⲛⲧⲁⲛⲙⲉⲉⲩⲉ ⲉϣⲁⲁⲧϥ ⲉⲃⲟⲗ ⲙⲙⲟⲛ ⲉⲧⲃⲏⲏⲧϥ ⲉⲛⲛⲁϣⲁⲁⲧϥ ⲉⲃⲟⲗ ⲙⲙⲟⲛ ⲁⲩⲱ ⲛⲛⲉϥⲕⲧⲟϥ ⲉⲣⲟⲛ ⲁⲩⲱ ⲛⲛⲉⲛⲙⲉⲣⲓⲧϥ
ⲥⲱⲧⲙ [MASK] ϯⲛⲁⲧⲁⲙⲟⲕ ϯ ⲛⲁ ⲧⲁⲙⲟ ⲕ ·	ⲥⲱⲧⲙ ⲁⲛⲟⲕ ϯⲛⲁⲧⲁⲙⲟⲕ ·
[MASK] ⲧⲛ ϩⲟⲥⲉ ⲉⲛⲣϩⲱⲃ ⲉ ⲛ ⲣϩⲱⲃ ϩⲛⲛⲉⲛϭⲓϫ ϩⲛ ⲛⲉⲛ [MASK] ⲙⲙⲓⲛⲙⲙⲟ ⲛ ⲉⲩⲥⲁϩⲟⲩ ⲉ ⲩ ⲥⲁϩⲟⲩ ⲙⲙⲟⲛ ⲙⲙⲟ ⲛ ⲧⲛⲥⲙⲟⲩ ⲧⲛ ⲥⲙⲟⲩ ⲉⲣⲟⲟⲩ [MASK] ⲟⲩ ⲉⲩⲡⲏⲧ ⲉ ⲩ ⲡⲏⲧ ⲛⲥⲱⲛ ⲛⲥⲱ ⲛ [MASK] ⲧⲛ ⲁⲛⲉⲭⲉ ⲙⲙⲟⲟⲩ ⲙⲙⲟ ⲟⲩ.	ⲧⲛϩⲟⲥⲉ ⲉⲛⲣϩⲱⲃ ϩⲛⲛⲉⲛϭⲓϫ ⲙⲙⲓⲛⲙⲙⲟ ⲛ ⲉⲩⲥⲁϩⲟⲩ ⲙⲙⲟⲛ ⲧⲛⲥⲙⲟⲩ ⲉⲣⲟⲟⲩ ⲉⲩⲡⲏⲧ ⲛⲥⲱⲛ ⲧⲛⲁⲛⲉⲭⲉ ⲙⲙⲟⲟⲩ .
ⲡⲉϫⲁϥ ⲡⲉϫⲁ ϥ ⲛⲁⲩ ⲛⲁ ⲩ ϫⲉⲙⲡⲉⲧⲛⲟϣϥ ϫⲉ ⲙⲡⲉ ⲧⲛ [MASK] [MASK] ⲗⲁⲁⲩ ϫⲉⲛⲧⲁⲇⲁⲩⲉⲓⲇ ϫⲉ ⲛⲧ ⲁ ⲇⲁⲩⲉⲓⲇ ⲣⲟⲩ ⲣ ⲟⲩ ⲛⲧⲉⲣⲉϥϩⲕⲟ ⲛⲧⲉⲣⲉ ϥ ϩⲕⲟ ⲛⲧⲟϥ ⲙⲛⲛⲉⲧⲛⲙⲙⲁϥ ⲙⲛ ⲛ ⲉⲧ [MASK] ϥ	ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉⲙⲡⲉⲧⲛⲟϣϥ ⲗⲁⲁⲩ ϫⲉⲛⲧⲁⲇⲁⲩⲉⲓⲇ ⲣⲟⲩ ⲛⲧⲉⲣⲉϥϩⲕⲟ ⲛⲧⲟϥ ⲙⲛⲛⲉⲧⲛⲙⲙⲁϥ
ⲁⲓⲥⲱⲕ ⲁ ⲓ ⲥⲱⲕ ⲉⲣⲟⲓ [MASK] ⲓ ⲛⲛⲁⲁⲕⲧⲓⲛ ⲛ ⲛⲁ ⲁⲕⲧⲓⲛ ·	ⲁⲓⲥⲱⲕ ⲉⲣⲟⲓ ⲛⲛⲁⲁⲕⲧⲓⲛ ·
[MASK] ⲧⲉⲓ ϩⲉ ⲟⲛ ⲉⲕϣⲁⲛⲧⲙⲥⲱⲧⲉ ⲉⲕϣⲁⲛ [MASK] [MASK] ⲛⲛⲉⲧⲟⲩϫⲓ ⲛ ⲛ ⲉⲧ ⲟⲩ ϫⲓ ⲙⲙⲟⲟⲩ ⲙⲙⲟ [MASK] ⲛϭⲟⲛⲥ ⲛ ϭⲟⲛⲥ ⲉⲃⲟⲗ ϩⲛⲛϭⲓϫ ϩⲛ ⲛ ϭⲓϫ ⲛⲛⲓⲁⲧⲛⲁ ⲛ ⲛⲓ ⲁⲧⲛⲁ, ⲕⲁⲛ ⲥⲉⲧⲁⲩⲟ ⲥⲉ ⲧⲁⲩⲟ ⲙⲡⲉⲕⲣⲁⲛ [MASK] ⲡⲉⲕ ⲣⲁⲛ, ⲥⲉⲉⲡⲓⲑⲩⲙⲉⲓ ⲥⲉ ⲉⲡⲓⲑⲩⲙⲉⲓ ⲇⲉ ⲟⲛ ⲉⲣⲛⲉⲕⲟⲩⲱϣ ⲉ ⲣ ⲛⲉⲕ ⲟⲩⲱϣ ϫⲉⲛⲧⲟⲕ ϫⲉ ⲛⲧⲟⲕ ⲡⲉ ⲧⲉⲩϩⲉⲗⲡⲓⲥ ⲧⲉⲩ [MASK] · ⲛⲥⲉⲛⲁϣϭⲙϭⲟⲙ ⲛ ⲥⲉ ⲛⲁ ϣ ϭⲙϭⲟⲙ ⲁⲛ ⲉϯⲛⲁⲕ ⲉ ϯ ⲛⲁ ⲕ ⲛⲛⲉⲩⲉⲣⲏⲧ ⲛ [MASK] ⲉⲣⲏⲧ ·	ⲛ ⲧⲉⲓ ϩⲉ ⲟⲛ ⲉⲕϣⲁⲛⲧⲙⲥⲱⲧⲉ ⲛⲛⲉⲧⲟⲩϫⲓ ⲙⲙⲟⲟⲩ ⲛϭⲟⲛⲥ ⲉⲃⲟⲗ ϩⲛⲛϭⲓϫ ⲛⲛⲓⲁⲧⲛⲁ , ⲕⲁⲛ ⲥⲉⲧⲁⲩⲟ ⲙⲡⲉⲕⲣⲁⲛ , ⲥⲉⲉⲡⲓⲑⲩⲙⲉⲓ ⲇⲉ ⲟⲛ ⲉⲣⲛⲉⲕⲟⲩⲱϣ ϫⲉⲛⲧⲟⲕ ⲡⲉ ⲧⲉⲩϩⲉⲗⲡⲓⲥ · ⲛⲥⲉⲛⲁϣϭⲙϭⲟⲙ ⲁⲛ ⲉϯⲛⲁⲕ ⲛⲛⲉⲩⲉⲣⲏⲧ ·
ⲁⲩⲱ ⲛⲧⲉⲓϩⲉ ⲛ ⲧⲉⲓ ϩⲉ [MASK] ⲁ ⲡ ⲛⲟⲩⲧⲉ ⲛⲁⲩ ⲉⲡⲉⲩⲙⲕⲁϩ ⲉ ⲡⲉⲩ ⲙⲕⲁϩ · ⲉⲁϥϯ ⲉ ⲁ ϥ ϯ ⲛϩⲉⲛϣⲏⲣⲉ [MASK] ϩⲉⲛ ϣⲏⲣⲉ ⲛⲓⲁⲕⲱⲃ ⲛ ⲓⲁⲕⲱⲃ ⲉⲃⲟⲗ ϩⲛϩⲣⲁⲭⲏⲗ [MASK] ϩⲣⲁⲭⲏⲗ · ⲓⲱⲥⲏⲫ ⲙⲛⲃⲉⲛⲓⲁⲙⲓⲛ ⲙⲛ [MASK] ·	ⲁⲩⲱ ⲛⲧⲉⲓϩⲉ ⲁⲡⲛⲟⲩⲧⲉ ⲛⲁⲩ ⲉⲡⲉⲩⲙⲕⲁϩ · ⲉⲁϥϯ ⲛϩⲉⲛϣⲏⲣⲉ ⲛⲓⲁⲕⲱⲃ ⲉⲃⲟⲗ ϩⲛϩⲣⲁⲭⲏⲗ · ⲓⲱⲥⲏⲫ ⲙⲛⲃⲉⲛⲓⲁⲙⲓⲛ ·
[MASK] ⲡⲉⲛⲧⲁⲩⲥⲧⲁⲩⲣⲟⲩ ⲡ ⲉⲛⲧ ⲁ ⲩ ⲥⲧⲁⲩⲣⲟⲩ ⲙⲙⲟϥ ⲙⲙⲟ [MASK] ϩⲛⲧⲥⲁⲣⲝ ϩⲛ ⲧ ⲥⲁⲣⲝ ·	ⲁⲩⲱ ⲡⲉⲛⲧⲁⲩⲥⲧⲁⲩⲣⲟⲩ ⲙⲙⲟϥ ϩⲛⲧⲥⲁⲣⲝ ·
ⲁⲩⲱ ⲉϣϫⲉ ⲡⲥⲁⲧⲁⲛⲁⲥ ⲡ ⲥⲁⲧⲁⲛⲁⲥ ⲁϥⲧⲱⲟⲩⲛ ⲁ [MASK] ⲧⲱⲟⲩⲛ ⲛⲧⲟϥ ⲉϫⲱϥ ⲉϫⲱ ϥ [MASK] ⲁϥⲡⲱⲣϫ ⲁ ϥ ⲡⲱⲣϫ ⲛⲛⲉϥϣⲁϩⲉⲣⲁⲧϥ ⲛⲛⲉ ϥ ϣ [MASK] ⲣⲁⲧ ϥ . ⲁⲗⲗⲁ ⲁⲧⲉϥϩⲁⲏ ⲁ ⲧⲉϥ ϩⲁⲏ ϣⲱⲡⲉ.	ⲁⲩⲱ ⲉϣϫⲉ ⲡⲥⲁⲧⲁⲛⲁⲥ ⲁϥⲧⲱⲟⲩⲛ ⲛⲧⲟϥ ⲉϫⲱϥ ⲁⲩⲱ ⲁϥⲡⲱⲣϫ ⲛⲛⲉϥϣⲁϩⲉⲣⲁⲧϥ . ⲁⲗⲗⲁ ⲁⲧⲉϥϩⲁⲏ ϣⲱⲡⲉ .
ⲛⲧⲟϥ ⲇⲉ ⲡⲉϫⲁϥ [MASK] ϥ ⲛⲁⲩ ⲛⲁ [MASK] ϫⲉⲕⲁⲗⲱⲥ ϫⲉ ⲕⲁⲗⲱⲥ [MASK] ⲁ ⲏⲥⲁⲓⲁⲥ ⲡⲣⲟⲫⲏⲧⲉⲩⲉ [MASK] ϩⲁⲣⲱ ⲧⲛ ⲛϩⲩⲡⲟⲕⲣⲓⲧⲏⲥ ⲛ ϩⲩⲡⲟⲕⲣⲓⲧⲏⲥ ⲛⲧϩⲉ ⲛ ⲧ ϩⲉ ⲉⲧϥⲥⲏϩ ⲉⲧ ϥ ⲥⲏϩ ϫⲉⲡⲓⲗⲁⲟⲥ ϫⲉ ⲡⲓ [MASK] ⲧⲙⲁⲓⲟ ⲙⲙⲟⲓ ⲙⲙⲟ ⲓ ϩⲛⲛⲉϥⲥⲡⲟⲧⲟⲩ ϩⲛ ⲛⲉϥ ⲥⲡⲟⲧⲟⲩ . ⲡⲉⲩϩⲏⲧ ⲡⲉⲩ ϩⲏⲧ ⲇⲉ ⲟⲩⲏⲩ ⲉⲃⲟⲗ ⲙⲙⲟⲓ ⲙⲙⲟ ⲓ	ⲛⲧⲟϥ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲁⲩ ϫⲉⲕⲁⲗⲱⲥ ⲁⲏⲥⲁⲓⲁⲥ ⲡⲣⲟⲫⲏⲧⲉⲩⲉ ϩⲁⲣⲱⲧⲛ ⲛϩⲩⲡⲟⲕⲣⲓⲧⲏⲥ ⲛⲧϩⲉ ⲉⲧϥⲥⲏϩ ϫⲉⲡⲓⲗⲁⲟⲥ ⲧⲙⲁⲓⲟ ⲙⲙⲟⲓ ϩⲛⲛⲉϥⲥⲡⲟⲧⲟⲩ . ⲡⲉⲩϩⲏⲧ ⲇⲉ ⲟⲩⲏⲩ ⲉⲃⲟⲗ ⲙⲙⲟⲓ
ⲟⲩⲡⲓⲥⲧⲟⲥ ⲟⲩ ⲡⲓⲥⲧⲟⲥ ⲡⲉ ⲡⲛⲟⲩⲧⲉ [MASK] ⲛⲟⲩⲧⲉ ⲡⲁⲓ ⲉⲛⲧⲁϥⲧⲉϩⲙⲧⲏⲩⲧⲛ ⲉⲛⲧ ⲁ ϥ [MASK] ⲧⲏⲩⲧⲛ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧϥ [MASK] ϥ ⲉⲧⲕⲟⲓⲛⲱⲛⲓⲁ ⲉ ⲧ ⲕⲟⲓⲛⲱⲛⲓⲁ ⲙⲡⲉϥϣⲏⲣⲉ ⲙ ⲡⲉϥ ϣⲏⲣⲉ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲡⲉⲛϫⲟⲉⲓⲥ ⲡⲉⲛ ϫⲟⲉⲓⲥ.	ⲟⲩⲡⲓⲥⲧⲟⲥ ⲡⲉ ⲡⲛⲟⲩⲧⲉ ⲡⲁⲓ ⲉⲛⲧⲁϥⲧⲉϩⲙⲧⲏⲩⲧⲛ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧϥ ⲉⲧⲕⲟⲓⲛⲱⲛⲓⲁ ⲙⲡⲉϥϣⲏⲣⲉ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲡⲉⲛϫⲟⲉⲓⲥ .
ⲉⲧⲣⲉⲧⲙⲛⲧⲣⲱⲙⲉ ⲉ ⲧⲣⲉ ⲧ ⲙⲛⲧⲣⲱⲙⲉ ⲧⲏⲣⲥ ⲧⲏⲣ ⲥ [MASK] ⲉⲛⲁⲓϩⲓⲟⲩⲥⲟⲡ [MASK] ⲛⲁⲓ ϩⲓ ⲟⲩ ⲥⲟⲡ	ⲉⲧⲣⲉⲧⲙⲛⲧⲣⲱⲙⲉ ⲧⲏⲣⲥ ⲛⲁⲩ ⲉⲛⲁⲓϩⲓⲟⲩⲥⲟⲡ
ⲉⲛⲉⲁⲕⲉⲓⲉⲣϩ ⲉⲛⲉ [MASK] ⲕ ⲉⲓⲉⲣϩ ⲛⲁⲓ ϩⲛⲟⲩⲱⲣϫ ϩⲛ ⲟⲩ ⲱⲣϫ ·ⲻ ⲁⲩⲱ ⲛⲧⲉⲡⲉⲕⲙⲁ ⲛⲧⲉ ⲡⲉⲕ ⲙⲁ ⲛϣⲱⲱⲡⲉ ⲛ ϣⲱⲱⲡⲉ ⲙⲟⲩϩ ⲛⲃⲛⲧ ⲛ ⲃⲛⲧ ⲉⲣⲟⲕ ⲉⲣⲟ ⲕ ϣⲁⲛⲧⲟⲩⲡⲱϩ ϣⲁⲛⲧ ⲟⲩ ⲡⲱϩ ⲉϩⲣⲁⲓ ⲉⲡⲉⲕⲙⲟⲧⲉ ⲉ ⲡⲉⲕ ⲙⲟⲧⲉ ⲛⲉⲕⲛⲁϭⲱ [MASK] ⲕ ⲛⲁ ϭⲱ ⲉϩⲣⲁⲓ ⲛϩⲏⲧⲟⲩ [MASK] ⲟⲩ ⲡⲉ ⲛⲅϥⲓ ⲛ ⲅ ϥⲓ ϩⲁⲣⲟⲟⲩ ϩⲁⲣⲟ ⲟⲩ [MASK] [MASK] [MASK] ⲧⲙ ϩⲗⲟⲡⲗⲡ ·	ⲉⲛⲉⲁⲕⲉⲓⲉⲣϩ ⲛⲁⲓ ϩⲛⲟⲩⲱⲣϫ ·ⲻ ⲁⲩⲱ ⲛⲧⲉⲡⲉⲕⲙⲁ ⲛϣⲱⲱⲡⲉ ⲙⲟⲩϩ ⲛⲃⲛⲧ ⲉⲣⲟⲕ ϣⲁⲛⲧⲟⲩⲡⲱϩ ⲉϩⲣⲁⲓ ⲉⲡⲉⲕⲙⲟⲧⲉ ⲛⲉⲕⲛⲁϭⲱ ⲉϩⲣⲁⲓ ⲛϩⲏⲧⲟⲩ ⲡⲉ ⲛⲅϥⲓ ϩⲁⲣⲟⲟⲩ ⲛⲅⲧⲙϩⲗⲟⲡⲗⲡ ·
ⲛⲧⲉⲣⲉⲡⲙⲁⲕⲁⲣⲓⲟⲥ ⲛⲧⲉⲣⲉ ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲇⲉ ⲓⲱϩⲁⲛⲛⲏⲥ ⲉⲓ ⲉⲃⲟⲗ ϩⲙⲡⲉϥⲏⲓ ϩⲙ ⲡⲉϥ ⲏⲓ · ⲁϥⲙⲟⲟϣⲉ ⲁ ϥ ⲙⲟⲟϣⲉ ⲡⲃⲟⲗ ⲡ ⲃⲟⲗ [MASK] [MASK] ⲧ ⲡⲩⲗⲏ ⲛⲧⲡⲟⲗⲓⲥ ⲛ ⲧ ⲡⲟⲗⲓⲥ · ⲉⲁϥϫⲟⲟⲥ ⲉ ⲁ ϥ ϫⲟⲟ ⲥ ⲉⲧⲣⲉⲡⲉϩⲟⲩⲟ [MASK] ⲧⲣⲉ ⲡⲉ ϩⲟⲩⲟ ⲙⲡⲙⲏⲏϣⲉ ⲙ ⲡ ⲙⲏⲏϣⲉ ⲉⲧⲟⲩⲏϩ ⲉⲧ ⲟⲩⲏϩ [MASK] ⲛⲥⲱ ϥ · ⲃⲱⲕ ⲛⲥⲉⲗⲟ ⲛ ⲥⲉ [MASK] ϩⲁⲣⲟϥ ϩⲁⲣⲟ [MASK] ·	ⲛⲧⲉⲣⲉⲡⲙⲁⲕⲁⲣⲓⲟⲥ ⲇⲉ ⲓⲱϩⲁⲛⲛⲏⲥ ⲉⲓ ⲉⲃⲟⲗ ϩⲙⲡⲉϥⲏⲓ · ⲁϥⲙⲟⲟϣⲉ ⲡⲃⲟⲗ ⲛⲧⲡⲩⲗⲏ ⲛⲧⲡⲟⲗⲓⲥ · ⲉⲁϥϫⲟⲟⲥ ⲉⲧⲣⲉⲡⲉϩⲟⲩⲟ ⲙⲡⲙⲏⲏϣⲉ ⲉⲧⲟⲩⲏϩ ⲛⲥⲱϥ · ⲃⲱⲕ ⲛⲥⲉⲗⲟ ϩⲁⲣⲟϥ ·
ϯϫⲱ ϯ ϫⲱ ⲙⲙⲟⲥ ⲙⲙⲟ ⲥ ⲛⲏⲧⲛ ⲛⲏ ⲧⲛ ϫⲉⲡⲕⲉϩⲏⲗⲉⲓⲁⲥ ϫⲉ ⲡ ⲕⲉ [MASK] ⲁϥⲉⲓ [MASK] ϥ ⲉⲓ ⲁⲩⲱ ⲁⲩⲉⲓⲣⲉ ⲁ ⲩ ⲉⲓⲣⲉ ⲛⲁϥ [MASK] ϥ ⲛⲛⲉⲛⲧⲁⲩⲟⲩⲁϣⲟⲩ [MASK] ⲛ [MASK] ⲁ ⲩ ⲟⲩⲁϣ ⲟⲩ . ⲕⲁⲧⲁ ⲧϩⲉ ⲧ ϩⲉ ⲉⲛⲧⲁⲩⲥϩⲁⲓ ⲉⲛⲧ ⲁ ⲩ ⲥϩⲁⲓ ⲉⲧⲃⲏⲏⲧϥ ⲉⲧⲃⲏⲏⲧ ϥ.	ϯϫⲱ ⲙⲙⲟⲥ ⲛⲏⲧⲛ ϫⲉⲡⲕⲉϩⲏⲗⲉⲓⲁⲥ ⲁϥⲉⲓ ⲁⲩⲱ ⲁⲩⲉⲓⲣⲉ ⲛⲁϥ ⲛⲛⲉⲛⲧⲁⲩⲟⲩⲁϣⲟⲩ . ⲕⲁⲧⲁ ⲧϩⲉ ⲉⲛⲧⲁⲩⲥϩⲁⲓ ⲉⲧⲃⲏⲏⲧϥ .
ⲛⲧⲱⲧⲛ ϭⲉ ⲧⲏⲣⲧⲛ ⲧⲏⲣ ⲧⲛ [MASK] ⲛ ⲥⲩⲛⲕⲗⲓϯⲕⲟⲥ [MASK] ⲙ ⲡ ⲡⲁⲗⲗⲁϯⲟⲛ · ⲉⲧⲉⲧⲛⲁⲉⲓⲣⲉ ⲉ [MASK] ⲛⲁ ⲉⲓⲣⲉ ⲕⲁⲧⲁⲡⲇⲓⲁⲧⲁⲅⲙⲁ ⲕⲁⲧⲁ [MASK] ⲇⲓⲁⲧⲁⲅⲙⲁ · ϫⲉⲕⲁⲥ ⲉⲣⲉⲣⲱⲙⲉ ⲉⲣⲉ ⲣⲱⲙⲉ ⲛⲓⲙ ⲛⲁϣⲙϣⲉ ⲛⲁ ϣⲙϣⲉ ⲛⲛⲁⲛⲟⲩⲧⲉ ⲛ ⲛⲁ ⲛⲟⲩⲧⲉ ·	ⲛⲧⲱⲧⲛ ϭⲉ ⲧⲏⲣⲧⲛ ⲛⲥⲩⲛⲕⲗⲓϯⲕⲟⲥ ⲙⲡⲡⲁⲗⲗⲁϯⲟⲛ · ⲉⲧⲉⲧⲛⲁⲉⲓⲣⲉ ⲕⲁⲧⲁⲡⲇⲓⲁⲧⲁⲅⲙⲁ · ϫⲉⲕⲁⲥ ⲉⲣⲉⲣⲱⲙⲉ ⲛⲓⲙ ⲛⲁϣⲙϣⲉ ⲛⲛⲁⲛⲟⲩⲧⲉ ·
ⲁⲗⲗⲁ ⲛⲧⲉⲣⲉϥⲡⲁⲧⲁⲥⲥⲉ ⲛⲧⲉⲣⲉ ϥ ⲡⲁⲧⲁⲥⲥⲉ ⲙⲙⲟϥ ⲙⲙⲟ [MASK] ⲭⲱⲣⲓⲥ ϩⲟⲡⲗⲟⲛ ϩⲓⲙⲉⲣⲉϩ ϩⲓ [MASK] ⲛⲧϩⲉ ⲛ ⲧ ϩⲉ ⲛⲧϩⲉ ⲛ ⲧ ϩⲉ ⲛⲛⲉⲛⲧⲁⲩⲙⲟⲩ ⲛ ⲛ ⲉⲛⲧ [MASK] [MASK] ⲙⲟⲩ ⲧⲏⲣⲟⲩ ⲧⲏⲣ ⲟⲩ · ⲙⲛⲛⲉⲡⲓⲛⲓⲕⲓⲟⲛ ⲙⲛ ⲛ ⲉⲡⲓⲛⲓⲕⲓⲟⲛ ⲉⲧⲉⲛⲉⲧϫⲣⲁⲉⲓⲧ ⲉⲧⲉ ⲛ ⲉⲧ ϫⲣⲁⲉⲓⲧ ⲛⲉ ·	ⲁⲗⲗⲁ ⲛⲧⲉⲣⲉϥⲡⲁⲧⲁⲥⲥⲉ ⲙⲙⲟϥ ⲭⲱⲣⲓⲥ ϩⲟⲡⲗⲟⲛ ϩⲓⲙⲉⲣⲉϩ ⲛⲧϩⲉ ⲛⲧϩⲉ ⲛⲛⲉⲛⲧⲁⲩⲙⲟⲩ ⲧⲏⲣⲟⲩ · ⲙⲛⲛⲉⲡⲓⲛⲓⲕⲓⲟⲛ ⲉⲧⲉⲛⲉⲧϫⲣⲁⲉⲓⲧ ⲛⲉ ·
