masked	src
mit akaꝛoc,	mit akaꝛoc,
Es ez alazatos frater [MASK] aloÿtÿa uala lenÿ mendentewl kewssebnek.	Es ez alazatos frater magat aloÿtÿa uala lenÿ mendentewl kewssebnek.
sem [MASK] chalarsaagban ew kezeleenek,	sem eskewt' chalarsaagban ew kezeleenek,
meꝛt nē [MASK] èn atʼamat, ſem èngemèt.	meꝛt nē èſmèꝛtec èn atʼamat, ſem èngemèt.
es mondott uolna:	es mondott uolna:
az prímaba megh wagyon.	az prímaba megh wagyon.
hogÿ mendenewt [MASK] bel_tewlt czapazokual.	hogÿ mendenewt mÿnkett bel_tewlt czapazokual.
Te ýsten-@@nek ýogýa felewl [MASK]: athý-@@anak dycheseͤgebe.	Te ýsten-@@nek ýogýa felewl ýlz: athý-@@anak dycheseͤgebe.
⁊ meg_keʒ́eitec o̗ lampaſocat.	⁊ meg_keʒ́eitec o̗ lampaſocat.
Miglèn vèſſèm te èllènſegidèt [MASK] labaidnac ſamolʼa ala.	Miglèn vèſſèm te èllènſegidèt te labaidnac ſamolʼa ala.
hogÿ nem vagÿok [MASK] yrgalmassagra.	hogÿ nem vagÿok melto yrgalmassagra.
monda phu̇lo̗pnᶜ:	monda phu̇lo̗pnᶜ:
az o̗ romlasa ÿelentÿ.	az o̗ romlasa ÿelentÿ.
èmbeꝛ== ==fianac ke· ninč houa o̗ fèiet haitani [MASK]	èmbeꝛ== ==fianac ke· ninč houa o̗ fèiet haitani.
ees aaldom the eekesseeges | [MASK],	ees aaldom the eekesseeges | orra-@@ýdath,
Tahath me[e]gh_kerdem az angÿalth,	Tahath me[e]gh_kerdem az angÿalth,
meg ſem èſmèꝛitèc_ ė,	meg ſem èſmèꝛitèc_ ė,
Isten-@@nek malazthýa | ees [MASK] chri-@@stosnak yozaaga | maradyon mýndenkor mý_welewnk.	Isten-@@nek malazthýa | ees yesus chri-@@stosnak yozaaga | maradyon mýndenkor mý_welewnk.
o Malaztnak naǵh bo̗seges volta, o ćhodaknak ćhodaÿa, o pa-@@radÿćhombelÿ naǵh edessegh [MASK] [MASK] anÿazenteǵhaz-@@nak fundamentomÿ, O kereztÿeneknek [MASK] es zereto̗ÿ, o ez so̗tet vÿlagnak vÿlagossagÿ [MASK] o cristus kereztffaÿanak vÿselo̗ÿ, kÿ gondolhatta volna,	o Malaztnak naǵh bo̗seges volta, o ćhodaknak ćhodaÿa, o pa-@@radÿćhombelÿ naǵh edessegh, o anÿazenteǵhaz-@@nak fundamentomÿ, O kereztÿeneknek attÿok es zereto̗ÿ, o ez so̗tet vÿlagnak vÿlagossagÿ, o cristus kereztffaÿanak vÿselo̗ÿ, kÿ gondolhatta volna,
[MASK] haluan a· taneituanoc o̗ oꝛćaiocra èſenᶜ,	⁊ haluan a· taneituanoc o̗ oꝛćaiocra èſenᶜ,
es istennec zolgattʼara haytom.	es istennec zolgattʼara haytom.
A· helʼ it puʒ́ta,	A· helʼ it puʒ́ta,
mikėppèn auag mit fèlèlʼlʼètec,	mikėppèn auag mit fèlèlʼlʼètec,
hog ki_vèttec== ==uolna o̗tèt,	hog ki_vèttec== ==uolna o̗tèt,
Antiphona	Antiphona
es meg_oda ewkewt,	es meg_oda ewkewt,
ky ýmmaran kezdet uala [MASK],	ky ýmmaran kezdet uala p{re}dicalnÿ,
ees beel_meegyen dyche-@@seghnek kýralýa.	ees beel_meegyen dyche-@@seghnek kýralýa.
Iýrgalmaz nekenk wram,	Iýrgalmaz nekenk wram,
Naʒaretbo̗l valami io lèhèt?	Naʒaretbo̗l valami io lèhèt?
[MASK] tart uala meg nemÿ== ==keues menew_fewldet,	kÿ tart uala meg nemÿ== ==keues menew_fewldet,
mikeppèn ʒ́èrèttèlèc tuto̗kèt.	mikeppèn ʒ́èrèttèlèc tuto̗kèt.
Mykent wala kezdethben ees ma ees myn-@@denha ees [MASK].	Mykent wala kezdethben ees ma ees myn-@@denha ees erewkkewl_erewkke.
mikeppen monǵa zent_lelo̗c bo̗lčnec miatta [MASK]	mikeppen monǵa zent_lelo̗c bo̗lčnec miatta.
mẻt iᶜ [MASK] volna ot / ⁊ ſem o̗ taneituańi,	mẻt iᶜ nē volna ot / ⁊ ſem o̗ taneituańi,
⁊ monda o̗_nèkic:	⁊ monda o̗_nèkic:
Athyanak ees fynak.	Athyanak ees fynak.
⁊ [MASK] a· leualtacnac ⁊ a· ſaduceoſocnac kouaʒ́itol.	⁊ o̗ꝛiʒkeggetec a· leualtacnac ⁊ a· ſaduceoſocnac kouaʒ́itol.
⁊ vètic èmbeꝛecnᶜ kaꝛiocra,	⁊ vètic èmbeꝛecnᶜ kaꝛiocra,
hog èbellènec o̗_uèlè.	hog èbellènec o̗_uèlè.
meꝛt èmbėꝛnèc fia a· ʒombatnac [MASK] vra.	meꝛt èmbėꝛnèc fia a· ʒombatnac es vra.
kyk vadnak ystenne,	kyk vadnak ystenne,
hogÿ mogyad meg ennekem,	hogÿ mogyad meg ennekem,
[MASK] legottan monda neky vr_ystenn:	Es legottan monda neky vr_ystenn:
Es [MASK] ystenÿ ayandekokban meg_neuelÿ uala,	Es gyacorta ystenÿ ayandekokban meg_neuelÿ uala,
mÿnt vlna egÿ koporso,	mÿnt vlna egÿ koporso,
[MASK] az eǵeb lelki iozagot,	es az eǵeb lelki iozagot,
hog m̄g_vadolnac o̗tèt.	hog m̄g_vadolnac o̗tèt.
es benne lattʼa,	es benne lattʼa,
dè aʒ atʼactol,	dè aʒ atʼactol,
mÿkeppen zokta uala,	mÿkeppen zokta uala,
ha-@@nem te yrgalmassaagod-@@-ban remenkedem.	ha-@@nem te yrgalmassaagod-@@-ban remenkedem.
Hog bètelʼlʼeſeggec o̗bènnᶜ [MASK] ꝓpheciaia monduā:	Hog bètelʼlʼeſeggec o̗bènnᶜ Iſaias ꝓpheciaia monduā:
Monda aʒeꝛt o̗_nekic iᶜ:	Monda aʒeꝛt o̗_nekic iᶜ:
kÿ nem meer [MASK] az allapatban,	kÿ nem meer megh_halnÿ az allapatban,
Ez legÿen en penetenczeem,	Ez legÿen en penetenczeem,
legottan az eb meg_vigazic.	legottan az eb meg_vigazic.
antiphona	antiphona
es meg_mar,	es meg_mar,
èn es atʼa eggèc vagonc [MASK]	èn es atʼa eggèc vagonc.
Emlekezy̋eel ydwesseg'@@nek zerzewýe,	Emlekezy̋eel ydwesseg'@@nek zerzewýe,
[MASK] mindo̗n binnec [MASK] neku̇l meg_hoza engo̗met vr_isten ti_necto̗c naǵ o̗ro̗mmel es ǵo̗zedelmnec diadalmaual,	de mindo̗n binnec zeplo̗e neku̇l meg_hoza engo̗met vr_isten ti_necto̗c naǵ o̗ro̗mmel es ǵo̗zedelmnec diadalmaual,
meꝛt kèvèſbèn voltal hu̇,	meꝛt kèvèſbèn voltal hu̇,
ky az [MASK] atta uala,	ky az gerliczeket atta uala,
[MASK] ſenki ſem mèꝛeʒ́ic uala a· naptol foguā toabba o̗tèt ¶ kèꝛdeni.	⁊ ſenki ſem mèꝛeʒ́ic uala a· naptol foguā toabba o̗tèt ¶ kèꝛdeni.
The kedygh [MASK] yrgalmazy neekenc.	The kedygh w-@@ram yrgalmazy neekenc.
[MASK] o̗k biriac a· fo̗ldèt.	meꝛt o̗k biriac a· fo̗ldèt.
mÿglen en me[e]gh_zerzem.	mÿglen en me[e]gh_zerzem.
Neǵed zent iozag vaǵon,	Neǵed zent iozag vaǵon,
legē nèked,	legē nèked,
⁊ o̗c nem eꝛtic== ==uala eʒ iget [MASK]	⁊ o̗c nem eꝛtic== ==uala eʒ iget,
Kon.	Kon.
Ez, [MASK] meglen fewldewn== ==uetett lelket tezen menyben Angyalokual nyasskodnÿ,	Ez, az_ky meglen fewldewn== ==uetett lelket tezen menyben Angyalokual nyasskodnÿ,
Azert monnaÿk leleknek yduessegerewl [MASK] ystenÿ gÿczerettrewl z keseyg bezeluen.	Azert monnaÿk leleknek yduessegerewl es ystenÿ gÿczerettrewl z keseyg bezeluen.
Bÿzon, bÿzon mondom,	Bÿzon, bÿzon mondom,
mert | semmýbewl teremtewdted.	mert | semmýbewl teremtewdted.
⁊ īmar nē vonhatʼtʼac== ==uala aʒ́t a· halnac ſocſagaėꝛt [MASK]	⁊ īmar nē vonhatʼtʼac== ==uala aʒ́t a· halnac ſocſagaėꝛt.
[MASK] to̗b ÿutalma vagÿon vrunknak mondasa zerenth:	anneual to̗b ÿutalma vagÿon vrunknak mondasa zerenth:
Go̗ito̗ttec aʒeꝛt a· pu̇ſpo̗ko̗c ⁊ a· leualtac tanalčot iᶜ èllèn [MASK]	Go̗ito̗ttec aʒeꝛt a· pu̇ſpo̗ko̗c ⁊ a· leualtac tanalčot iᶜ èllèn,
lelenek [MASK] felden egÿ betteget,	lelenek nemÿnemew felden egÿ betteget,
O̗ꝛo̗cke ſonha nè ʒ́aꝛmaʒiec te_bèlo̗lled [MASK].	O̗ꝛo̗cke ſonha nè ʒ́aꝛmaʒiec te_bèlo̗lled gimo̗lč.
es ez azzoń meg_hala.	es ez azzoń meg_hala.
ha_nemha lènd iſtèn o̗_uèle.	ha_nemha lènd iſtèn o̗_uèle.
vgÿ_hogÿ mend az vtat ewrewmuel ÿara [MASK]	vgÿ_hogÿ mend az vtat ewrewmuel ÿara.
hog vegenᶜ egènlo̗eket.	hog vegenᶜ egènlo̗eket.
haggatoc aʒ apꝛodokat èn_hoʒiā io̗ni [MASK]	haggatoc aʒ apꝛodokat èn_hoʒiā io̗ni,
monda neky:	monda neky:
ki èrèʒ́tet èngemèt.	ki èrèʒ́tet èngemèt.
Merth mÿ [MASK] nagÿob hatalom,	Merth mÿ leheth nagÿob hatalom,
Sēmit aʒ vtban fel== ==nė vegètec, ſem vèʒ́ʒ́o̗t, ſē taſſolt [MASK] ſem kėńèꝛèt [MASK] ſem penʒ́t,	Sēmit aʒ vtban fel== ==nė vegètec, ſem vèʒ́ʒ́o̗t, ſē taſſolt, ſem kėńèꝛèt, ſem penʒ́t,
az gonozokath vetÿ pokolrah,	az gonozokath vetÿ pokolrah,
⁊ mōda o̗nèkic:	⁊ mōda o̗nèkic:
⁊ o̗ èſmeg tagada.	⁊ o̗ èſmeg tagada.
Amen	Amen
hanē== ==čac o̗ haʒaiaban.	hanē== ==čac o̗ haʒaiaban.
Az engedelmessegro̗l vǵ mond zenth ÿeronīꝰ doctor [MASK]	Az engedelmessegro̗l vǵ mond zenth ÿeronīꝰ doctor,
Ki meguiǵaʒ́ta èngemèt,	Ki meguiǵaʒ́ta èngemèt,
The kedýgh wram ýrgalmaz mý_nekenk [MASK]	The kedýgh wram ýrgalmaz mý_nekenk.
kic fo̗ſueńèc valanac,	kic fo̗ſueńèc valanac,
Megh_ýsmertem le_esweͤn,	Megh_ýsmertem le_esweͤn,
es vetic,	es vetic,
[MASK] nem mechett uala ystenÿ zolgalatonak adasara.	egyebekuel nem mechett uala ystenÿ zolgalatonak adasara.
Erèʒ́ièd te kèſedèt hu̇uèlʼebè!	Erèʒ́ièd te kèſedèt hu̇uèlʼebè!
mikeppen en hattam neki.	mikeppen en hattam neki.
Bèlʒebuppal, o̗ꝛdo̗go̗c fèiedèlmėuèl vèti ki [MASK] o̗ꝛdo̗go̗kèt.	Bèlʒebuppal, o̗ꝛdo̗go̗c fèiedèlmėuèl vèti ki aʒ o̗ꝛdo̗go̗kèt.
[MASK] ew dychewsee-@@ges mennybee_meneeseͤn, kýwel the_neked dýchew-@@seeges [MASK], ees ew_nekýk nezeesekre | menýbe fel_e-@@melkedeek | az wýgazthalo zenth_leeleknek malazth-@@ýan,	az ew dychewsee-@@ges mennybee_meneeseͤn, kýwel the_neked dýchew-@@seeges zýz, ees ew_nekýk nezeesekre | menýbe fel_e-@@melkedeek | az wýgazthalo zenth_leeleknek malazth-@@ýan,
fewlden ky̋ yelewnth.	fewlden ky̋ yelewnth.
hoǵ mene haznalattʼa leǵo̗n [MASK] igaz ǵonasnac,	hoǵ mene haznalattʼa leǵo̗n az igaz ǵonasnac,
mert ez [MASK] corocat az en vram igo̗n nem zereti,	mert ez elʼeten corocat az en vram igo̗n nem zereti,
kÿket [MASK] uala zent ferencz.	kÿket mond uala zent ferencz.
⁊ leʒnèc halaloc ⁊ èhſegec / ⁊ fo̗ld_indolaſoc [MASK].	⁊ leʒnèc halaloc ⁊ èhſegec / ⁊ fo̗ld_indolaſoc hèlʼeken.
legèn te akaꝛatod.	legèn te akaꝛatod.
es zegeneknec ada.	es zegeneknec ada.
harmad	harmad
⁊ m̄ǵ_èlèuènedet,	⁊ m̄ǵ_èlèuènedet,
Kèꝛdlec tu̇to̗kèt,	Kèꝛdlec tu̇to̗kèt,
kÿk zegÿenlet[ÿ]<e>k-@@ben nem merÿk vala [MASK],	kÿk zegÿenlet[ÿ]<e>k-@@ben nem merÿk vala megh_mondanÿ,
De ez felewl [MASK] bewlczek,	De ez felewl mondot bewlczek,
vǵh mond az kegÿes [MASK],	vǵh mond az kegÿes cristus,
Nemdè Moẏſes atta_ [MASK] a· to̗ꝛuent tu̇nèctec?	Nemdè Moẏſes atta_ ė a· to̗ꝛuent tu̇nèctec?
Es fèleluē iᶜ [MASK] aʒocnac:	Es fèleluē iᶜ monda aʒocnac:
d'maga tuggatoc,	d'maga tuggatoc,
Fèlèluē ke· iᶜ [MASK] nèki:	Fèlèluē ke· iᶜ monda nèki:
nagÿobba-@@kath,	nagÿobba-@@kath,
hoǵ_nem istennec,	hoǵ_nem istennec,
[MASK] mindo̗n cazdagot no̗mo̗sse tezh,	te mindo̗n cazdagot no̗mo̗sse tezh,
iutanac genaʒaꝛetnᶜ fo̗ldėbè,	iutanac genaʒaꝛetnᶜ fo̗ldėbè,
Es vr_ystent egÿetlembe gyczerek.	Es vr_ystent egÿetlembe gyczerek.
E nepec aiakockal [MASK] èngemèt,	E nepec aiakockal tiʒtèlnᶜ èngemèt,
hoǵ ha [MASK] binbe vegig meg_maradnac,	hoǵ ha az binbe vegig meg_maradnac,
Illettetek zÿuenek belewl== ==ualo nagÿ [MASK].	Illettetek zÿuenek belewl== ==ualo nagÿ serelmeuel.
ha èʒeket tuggatoc,	ha èʒeket tuggatoc,
kinᶜ vala aʒ́iu kèʒè:	kinᶜ vala aʒ́iu kèʒè:
Meꝛt hallottuc o̗tet mōdani:	Meꝛt hallottuc o̗tet mōdani:
Attyamfya ferencz,	Attyamfya ferencz,
Meꝛt nē io̗t [MASK] fia lelkekèt elueʒteni,	Meꝛt nē io̗t embẻnᶜ fia lelkekèt elueʒteni,
kÿerth ÿsten== ==es fel_magaztata o̗teth [MASK]	kÿerth ÿsten== ==es fel_magaztata o̗teth,
[MASK] èʒ Heꝛodes èꝛèʒ́te ⁊ megfoga Ianoſt,	Meꝛt èʒ Heꝛodes èꝛèʒ́te ⁊ megfoga Ianoſt,
[MASK] mend_azon felelet volt vr_ystentewl ew_neky,	hogÿ mend_azon felelet volt vr_ystentewl ew_neky,
ky mondatÿc ez [MASK] elsew vytezenek.	ky mondatÿc ez zerzetnec elsew vytezenek.
⁊ a· maſic [MASK] ==bal== ==felo̗lled te oꝛʒ́agodban.	⁊ a· maſic te== ==bal== ==felo̗lled te oꝛʒ́agodban.
Immar el_bochaatod [MASK] zolgaadat' wram.	Immar el_bochaatod te zolgaadat' wram.
Amen: {etc.}.	Amen: {etc.}.
Eer-@@wendnek zenthek dychesegh-@@be,	Eer-@@wendnek zenthek dychesegh-@@be,
Eʒ īmar harmadʒ́er ièlentètet== ==m̄g iᶜ [MASK] taneituańinac,	Eʒ īmar harmadʒ́er ièlentètet== ==m̄g iᶜ o̗ taneituańinac,
Es tehat ynkab vtalak meg az zamar ganayahoz [MASK] penczt,	Es tehat ynkab vtalak meg az zamar ganayahoz hassonlot penczt,
megmėꝛtetic tu̇nèctec,	megmėꝛtetic tu̇nèctec,
Kèt_ʒ́aʒ penʒ [MASK] keńèꝛèc nē èlegèc èʒecnᶜ,	Kèt_ʒ́aʒ penʒ aꝛra keńèꝛèc nē èlegèc èʒecnᶜ,
⁊ io̗ttem.	⁊ io̗ttem.
⁊ èluėʒ́i aʒ iǵėt,	⁊ èluėʒ́i aʒ iǵėt,
ees kerlek thegedeth,	ees kerlek thegedeth,
Dy-@@chewseegh athyanak ees fynak, ees [MASK].	Dy-@@chewseegh athyanak ees fynak, ees zenth_leeleknek.
Kit [MASK] zent Janos elso̗ leuelenec harmad rezebe,	Kit meg_bizońoyt zent Janos elso̗ leuelenec harmad rezebe,
kyk ez vÿlagot== ==mÿa el_ozlottak uala [MASK]	kyk ez vÿlagot== ==mÿa el_ozlottak uala.
ees the zerelmednek thýzeeth ew_bennek megh_gýoýchad [MASK]	ees the zerelmednek thýzeeth ew_bennek megh_gýoýchad.
meꝛt hauas,	meꝛt hauas,
tenèked haʒnal.	tenèked haʒnal.
az_kýth el_weteek,	az_kýth el_weteek,
es vete egÿ ablakba.	es vete egÿ ablakba.
Imaadom,	Imaadom,
ÿlletek o̗teth,	ÿlletek o̗teth,
ug_hog ſem a· haʒba,	ug_hog ſem a· haʒba,
melyet val uala [MASK] tewkellesyglen.	melyet val uala telyes tewkellesyglen.
èƷ èn teſtem.	èƷ èn teſtem.
[MASK] ō̗maǵanac go̗nǵo̗reituėn eg hèlʼen.	dè ō̗maǵanac go̗nǵo̗reituėn eg hèlʼen.
[MASK] [MASK] azzoń attÿath, annÿath [a] es naǵh kÿnćzeth, olʼ mÿnt patriarkanak leanÿah.	zenth Margÿth azzoń attÿath, annÿath [a] es naǵh kÿnćzeth, olʼ mÿnt patriarkanak leanÿah.
tuttoc,	tuttoc,
⁊ mōda o̗nèkic:	⁊ mōda o̗nèkic:
Es leʒaluan peteꝛ a· haiočkabol iaꝛ vala [MASK] viʒèken,	Es leʒaluan peteꝛ a· haiočkabol iaꝛ vala a· viʒèken,
Egyeb sok zent [MASK] es cristusnak lyanÿual mend telyesek valanak zent_lelekuel,	Egyeb sok zent apaczakual es cristusnak lyanÿual mend telyesek valanak zent_lelekuel,
Tu̇to̗kèt ke· mondlac baratīnac,	Tu̇to̗kèt ke· mondlac baratīnac,
felmenuen ihꝛ̄lmbè aʒ ȳnèp_napnac ʒ́okaſa ʒ́eꝛent [MASK] a· napoc megto̗kèluen,	felmenuen ihꝛ̄lmbè aʒ ȳnèp_napnac ʒ́okaſa ʒ́eꝛent ⁊ a· napoc megto̗kèluen,
Azert mÿkoron e== ==mondot barat [MASK] hegÿek eluewl ez mondot {con}uentben,	Azert mÿkoron e== ==mondot barat lakoznak hegÿek eluewl ez mondot {con}uentben,
Es ott lakozak mend az negÿuen napon ÿndolattlan semÿt euen, [MASK] ÿuan.	Es ott lakozak mend az negÿuen napon ÿndolattlan semÿt euen, sem ÿuan.
Ennᶜ [MASK] vète o̗ kèʒeit o̗ ʒ́emeiꝛe,	Ennᶜ utanna vète o̗ kèʒeit o̗ ʒ́emeiꝛe,
Ele_allanak az ko̗zebso̗ Marianak harom fÿaÿ [MASK] kẃs-@@seb zent ÿakab [MASK] thadeus es Sÿmon: monduan:	Ele_allanak az ko̗zebso̗ Marianak harom fÿaÿ, kẃs-@@seb zent ÿakab, thadeus es Sÿmon: monduan:
Mÿ tezÿ ezth?	Mÿ tezÿ ezth?
Mōda annac o̗ vꝛa:	Mōda annac o̗ vꝛa:
hoǵ anglis_orzagba voth neminemu̇ [MASK].	hoǵ anglis_orzagba voth neminemu̇ zerzetho̗s.
es igo̗n meg_zeǵo̗nle,	es igo̗n meg_zeǵo̗nle,
Izom vram,	Izom vram,
ment inkab [MASK] kèues hu̇to̗uèc.	ment inkab tuto̗kèt kèues hu̇to̗uèc.
Mondnac== ==uala aʒeꝛt a· ſidoc pu̇ſpo̗ki pilatoſnac [MASK]	Mondnac== ==uala aʒeꝛt a· ſidoc pu̇ſpo̗ki pilatoſnac:
⁊ ne fogtatoc== ==m̄g èngemèt [MASK]	⁊ ne fogtatoc== ==m̄g èngemèt.
Azert mondÿa uala bodog ferencz [MASK]	Azert mondÿa uala bodog ferencz,
[MASK] elʼeten igo̗n kińńen iduo̗lu̇l,	Ez elʼeten igo̗n kińńen iduo̗lu̇l,
[MASK] ke· vèndi o̗ tanoſagat,	Ki ke· vèndi o̗ tanoſagat,
kic hallottac== ==uala,	kic hallottac== ==uala,
megbočatʼtʼa es tu̇nèctec tu̇ meńńèi [MASK] tu̇ vetkeʒèttekèt.	megbočatʼtʼa es tu̇nèctec tu̇ meńńèi atʼatoc tu̇ vetkeʒèttekèt.
es ebbe neki vaǵon naǵ o̗ro̗me [MASK]	es ebbe neki vaǵon naǵ o̗ro̗me,
Mÿth ÿelent vala az vr_ÿsten ez tÿzen_keth [MASK]?	Mÿth ÿelent vala az vr_ÿsten ez tÿzen_keth gÿẃmo̗lćz_ffan?
mýkorth mý the [MASK] kewannýwk,	mýkorth mý the aýande-@@kodwal kewannýwk,
Biʒońaba tanolʼlʼatoc,	Biʒońaba tanolʼlʼatoc,
De zent ferencz hyuen vr_iesus [MASK],	De zent ferencz hyuen vr_iesus cristusba,
Ihc̄ ke·,	Ihc̄ ke·,
⁊ monda o̗nèki:	⁊ monda o̗nèki:
nēdè meghagga_ ė [MASK] kilènć_ʒ́aʒ_kilèncet a· kiètlènbè̄,	nēdè meghagga_ ė a· kilènć_ʒ́aʒ_kilèncet a· kiètlènbè̄,
Nemdeh en vagÿok== [MASK] Sapharotok?	Nemdeh en vagÿok== ==e Sapharotok?
Zenth | seregeknek wr_ýste-@@ne Telýesevk mennýek ees feld: [MASK] dýcheseͤgednek felsegeewel.	Zenth | seregeknek wr_ýste-@@ne Telýesevk mennýek ees feld: the dýcheseͤgednek felsegeewel.
⁊ to̗lled [MASK] veuo̗to̗l èl== ==ne foꝛdolʼ!	⁊ to̗lled ko̗lčo̗n veuo̗to̗l èl== ==ne foꝛdolʼ!
kinec miatta iutottac az istent zereto̗c az naǵ to̗keleto̗s zentsegre [MASK] az naǵ felsego̗s dičo̗segre [MASK]	kinec miatta iutottac az istent zereto̗c az naǵ to̗keleto̗s zentsegre es az naǵ felsego̗s dičo̗segre.
es eǵbe_zoreytʼac,	es eǵbe_zoreytʼac,
hogÿ ew tyzta ÿgazsagot mondÿon [MASK]	hogÿ ew tyzta ÿgazsagot mondÿon.
meꝛt o̗ ʒ́èmec [MASK] vala,	meꝛt o̗ ʒ́èmec m̄gnèhèʒedet vala,
kÿtt sonha nem latam uala [MASK] vilagban,	kÿtt sonha nem latam uala ez vilagban,
Egÿ vala teremtewmnek esmeretÿrewl,	Egÿ vala teremtewmnek esmeretÿrewl,
erewkke ew ýrgal-@@massaga, ees nemzethrewl nem-@@zethre [MASK] býzonsaga.	erewkke ew ýrgal-@@massaga, ees nemzethrewl nem-@@zethre ew býzonsaga.
⁊ èſec o̗ oꝛćaiara o̗ labai [MASK] halalatot aduan.	⁊ èſec o̗ oꝛćaiara o̗ labai èlo̗t halalatot aduan.
minē èn vagoc?	minē èn vagoc?
aʒonkėppèn mēd hètèn,	aʒonkėppèn mēd hètèn,
had zolyonak,	had zolyonak,
Kèttèn leʒnᶜ a· ʒ́anto_fo̗ldo̗n,	Kèttèn leʒnᶜ a· ʒ́anto_fo̗ldo̗n,
[MASK] peldaztatnac ez zent Josepho̗n,	kik peldaztatnac ez zent Josepho̗n,
⁊ bèto̗ltènᶜ felèlmèl mōduan:	⁊ bèto̗ltènᶜ felèlmèl mōduan:
boczassad te kezedet kebeledbe,	boczassad te kezedet kebeledbe,
en lezek.	en lezek.
es ket feketu̇ meg_dihu̇t ebec az v̇ ket cariat es ket kezet [MASK],	es ket feketu̇ meg_dihu̇t ebec az v̇ ket cariat es ket kezet ragiac,
attÿam,	attÿam,
Valobiʒō mondom tu̇nèctec,	Valobiʒō mondom tu̇nèctec,
ees nýlwa [MASK] paz-@@toroknak, paztor mýndeneknek theremptheýe.	ees nýlwa lewn paz-@@toroknak, paztor mýndeneknek theremptheýe.
hog o̗ angaloc mendenha latʼtʼac èn atʼānac oꝛćaiat [MASK]	hog o̗ angaloc mendenha latʼtʼac èn atʼānac oꝛćaiat,
tuǵǵad [MASK] hiǵǵed ketseg neku̇lo̗n,	tuǵǵad es hiǵǵed ketseg neku̇lo̗n,
Pilatos ke· čudalkodic== ==uala,	Pilatos ke· čudalkodic== ==uala,
Egebec ke· [MASK] o̗ oꝛćaiaꝛa attanac mōduā:	Egebec ke· tènèꝛekèt o̗ oꝛćaiaꝛa attanac mōduā:
MIkoron yewt uolna fratereknek nemy [MASK] Γ zent ferenczhez vr zewletetÿnek ydnepett zolgalnÿa fratereknek [MASK],	MIkoron yewt uolna fratereknek nemy mÿnÿstere Γ zent ferenczhez vr zewletetÿnek ydnepett zolgalnÿa fratereknek lako_helyre,
Felele iᶜ,	Felele iᶜ,
es az zerda napon,	es az zerda napon,
meꝛt [MASK] è vilaǵnac vilaǵat.	meꝛt latʼtʼa è vilaǵnac vilaǵat.
meꝛt atʼa o̗ [MASK] tu̇to̗kèt,	meꝛt atʼa o̗ ʒ́èrèt tu̇to̗kèt,
paran-@@cholatot' wetet',	paran-@@cholatot' wetet',
ne higgetec,	ne higgetec,
Es io̗uėnèc ſiètuen,	Es io̗uėnèc ſiètuen,
meꝛt io̗t o̗ idèiè,	meꝛt io̗t o̗ idèiè,
mikeppèn èl_vèʒthetnec.	mikeppèn èl_vèʒthetnec.
Ha tudnad iſtènnᶜ aiandokat,	Ha tudnad iſtènnᶜ aiandokat,
dè veǵèʒetet val.	dè veǵèʒetet val.
ezo̗nkeppen [MASK] bolond embo̗rnec zaiaban ab bezed.	ezo̗nkeppen vaǵon bolond embo̗rnec zaiaban ab bezed.
⁊ mōdnac tu̇nèctec,	⁊ mōdnac tu̇nèctec,
auag eggikèt tu̇ꝛi,	auag eggikèt tu̇ꝛi,
azoktol hamaraban meg_vtaltattam,	azoktol hamaraban meg_vtaltattam,
Mert vǵ mondok tẃnektek,	Mert vǵ mondok tẃnektek,
fuſſanac a· hegecè,	fuſſanac a· hegecè,
Vgÿhogÿ mend az aggok [MASK] hewsek, ferfyak es azonÿ_emberek, nemesek [MASK] nemtelenek az varasnak vczayara gyewlekezenek,	Vgÿhogÿ mend az aggok es hewsek, ferfyak es azonÿ_emberek, nemesek es nemtelenek az varasnak vczayara gyewlekezenek,
o̗_veleh o̗nek	o̗_veleh o̗nek
mit mondaʒ́.	mit mondaʒ́.
⁊ tu̇ gimo̗lčo̗to̗c megmaꝛaggon.	⁊ tu̇ gimo̗lčo̗to̗c megmaꝛaggon.
Gonoʒ́ reſt ʒ́olga, [MASK] uala,	Gonoʒ́ reſt ʒ́olga, tudod uala,
Zenth prophethaͣk predicaltaak [MASK] ydwezyhtenketh zýz mariatol.	Zenth prophethaͣk predicaltaak zylethný ydwezyhtenketh zýz mariatol.
de mond-@@hatatlan nýawalýakwal nýawalgok.	de mond-@@hatatlan nýawalýakwal nýawalgok.
ad hebreos quinto:	ad hebreos quinto:
⁊ vigėtèc okoſon.	⁊ vigėtèc okoſon.
Delʒ́ègi kiꝛalne felkèl [MASK] è nēʒètnᶜ feꝛfiaiual,	Delʒ́ègi kiꝛalne felkèl itėlètbèn è nēʒètnᶜ feꝛfiaiual,
Bo-@@dogh ember ký [MASK] ew kewansagaath ew_belewllek,	Bo-@@dogh ember ký megh_theel-@@thetthe ew kewansagaath ew_belewllek,
es valamit lewlendez,	es valamit lewlendez,
es vǵ mond zent lucač [MASK] hatot rezebe.	es vǵ mond zent lucač euanǵeliomanac hatot rezebe.
hogÿ tulaÿdonohad magadot menden_nemewtteewl,	hogÿ tulaÿdonohad magadot menden_nemewtteewl,
meꝛt rokon legen,	meꝛt rokon legen,
Tudnÿmelt frater Bernald hÿtÿt,	Tudnÿmelt frater Bernald hÿtÿt,
