masked	src
azokban vegesleg m[_]g_te[_]yesegyenek,	azokban vegesleg meg_telyesegyenek,
hogÿ ewk,	hogÿ ewk,
valaki vg[_]illètet èngemèt,	valaki vg illètet èngemèt,
es ydegenekbewl[_]enge[_]y | the zolgaͣdnak.	es ydegenekbewl engedy | the zolgaͣdnak.
hoǵ [_]ic[_]ron predicallana az nepnec[_]naǵ buzgosaggal,	hoǵ micoron predicallana az nepnec naǵ buzgosaggal,
⁊ nē l[_]ttoc èngemèt,	⁊ nē lattoc èngemèt,
hog mēne Ieruſaleb[_],	hog mēne Ieruſalebe,
menÿ zent [_]fere[_]cznek ÿogÿahoz,	menÿ zent fferencznek ÿogÿahoz,
M[_]koron le_haÿtotta u[_]lna magat az agyban,	Mÿkoron le_haÿtotta uolna magat az agyban,
⁊ haluan ha[_]ʼlʼanac,	⁊ haluan halʼlʼanac,
Ime min[_]mu̇ izu̇ ez atkozot gonoz raga[_]massag.	Ime minemu̇ izu̇ ez atkozot gonoz ragalmassag.
t[_]d-@@d== ==e,	tud-@@d== ==e,
[_]ol tette isten,	Jol tette isten,
vers	vers
Az en gÿo̗[_]ÿo̗ro̗seg[_]m: len-@@nem embereknek f[_]aÿual.	Az en gÿo̗nÿo̗ro̗segÿm: len-@@nem embereknek fÿaÿual.
Ada gÿcz[_]retet vr_iesus crist[_]snak,	Ada gÿczeretet vr_iesus cristusnak,
v[_]lanac a· leualtac ko̗ʒʒo̗l,	valanac a· leualtac ko̗ʒʒo̗l,
mic[_]ꝛ lattac== ==uolna a· ièlenſe[_]èt,	micoꝛ lattac== ==uolna a· ièlenſeǵèt,
Es ewtett [_]id[_]g kemenen gewtri uala,	Es ewtett hideg kemenen gewtri uala,
Mýkor adan[_] e[_] zerethewýnek almath, ýme wrnak ewrew[_]e, fy[_]k, yw-@@thalm[_]k, ha[_]nak gýeme[_]l-@@che Mýkenth nýlak hathal-@@masnak kezeebe,	Mýkor adand ew zerethewýnek almath, ýme wrnak ewrewke, fyak, yw-@@thalmak, haznak gýemewl-@@che Mýkenth nýlak hathal-@@masnak kezeebe,
Maria!	Maria!
⁊ o̗ ėl è[_]_eꝛettèm.	⁊ o̗ ėl èn_eꝛettèm.
m[_]lʼlʼekèt mōdot iᶜ.	melʼlʼekèt mōdot iᶜ.
kerevnk,	kerevnk,
m[_]t akaꝛoc,	mit akaꝛoc,
Es ez alazatos fra[_]er magat aloÿtÿ[_] uala lenÿ mendentewl kewss[_]bnek.	Es ez alazatos frater magat aloÿtÿa uala lenÿ mendentewl kewssebnek.
sem eskewt' chalarsaagban [_]w kezelee[_]ek,	sem eskewt' chalarsaagban ew kezeleenek,
meꝛt nē èſmèꝛtec èn [_]tʼamat, ſem èngemè[_].	meꝛt nē èſmèꝛtec èn atʼamat, ſem èngemèt.
es mond[_]tt uolna:	es mondott uolna:
az prímaba m[_]gh wagyon.	az prímaba megh wagyon.
hogÿ m[_]ndenewt mÿnkett be[_]_tewlt czapazokual.	hogÿ mendenewt mÿnkett bel_tewlt czapazokual.
Te ýsten-@[_]nek ýogýa felewl[_]ýlz: athý-@@[_]nak dycheseͤgebe.	Te ýsten-@@nek ýogýa felewl ýlz: athý-@@anak dycheseͤgebe.
⁊ meg_keʒ́[_]itec o̗ lamp[_]ſocat.	⁊ meg_keʒ́eitec o̗ lampaſocat.
Miglèn vèſſ[_][_] te èllènſegidèt te labaidnac [_]amolʼa ala.	Miglèn vèſſèm te èllènſegidèt te labaidnac ſamolʼa ala.
hogÿ nem vagÿok melto[_]yrgalmassag[_]a.	hogÿ nem vagÿok melto yrgalmassagra.
[_]onda phu̇lo̗pnᶜ:	monda phu̇lo̗pnᶜ:
az o̗ romlasa ÿele[_]tÿ.	az o̗ romlasa ÿelentÿ.
èmbeꝛ== =[_][_]ianac ke· ninč houa o̗ fèiet haitani.	èmbeꝛ== ==fianac ke· ninč houa o̗ fèiet haitani.
ees aaldom the eek[_]sseeges | orra-[_]@ýdath,	ees aaldom the eekesseeges | orra-@@ýdath,
Ta[_]ath me[e]gh_kerdem az ang[_]alth,	Tahath me[e]gh_kerdem az angÿalth,
meg ſem [_]ſmèꝛitèc_ ė,	meg ſem èſmèꝛitèc_ ė,
Isten-@@nek malazth[_]a | ees yesus chri-@@stosn[_]k yozaaga | marad[_]on mýndenkor m[_]_welewnk.	Isten-@@nek malazthýa | ees yesus chri-@@stosnak yozaaga | maradyon mýndenkor mý_welewnk.
o[_]Malaztnak naǵh bo̗seges vol[_][_][_] o ćhodak[_]ak ćhodaÿa, o pa-@@radÿćhom[_]elÿ naǵh edessegh, o anÿazenteǵhaz-@@nak funda[_]entomÿ, O kerezt[_]eneknek attÿok es zereto[_]ÿ[_] o ez so̗tet vÿlagnak vÿla[_]ossagÿ, o[_]cristus kereztffaÿanak vÿselo̗[_], kÿ gondolhatta volna,	o Malaztnak naǵh bo̗seges volta, o ćhodaknak ćhodaÿa, o pa-@@radÿćhombelÿ naǵh edessegh, o anÿazenteǵhaz-@@nak fundamentomÿ, O kereztÿeneknek attÿok es zereto̗ÿ, o ez so̗tet vÿlagnak vÿlagossagÿ, o cristus kereztffaÿanak vÿselo̗ÿ, kÿ gondolhatta volna,
⁊ haluan a· tane[_]tuanoc o̗ oꝛćaio[_]ra èſenᶜ,	⁊ haluan a· taneituanoc o̗ oꝛćaiocra èſenᶜ,
[_]s istennec zolga[_]tʼara haytom.	es istennec zolgattʼara haytom.
A· helʼ it pu[_]́ta,	A· helʼ it puʒ́ta,
mikėppèn auag mit f[_]lèlʼlʼ[_]tec,	mikėppèn auag mit fèlèlʼlʼètec,
[_]og ki_vèt[_]ec== ==uolna o̗tèt,	hog ki_vèttec== ==uolna o̗tèt,
Antiphona	Antiphona
es meg_oda [_]wkewt,	es meg_oda ewkewt,
ky[_]ýmmaran kezdet uala p{re}[_]icalnÿ,	ky ýmmaran kezdet uala p{re}dicalnÿ,
ees be[_]l_meegyen dyche-@@[_]eghnek kýralýa.	ees beel_meegyen dyche-@@seghnek kýralýa.
[_]ýrgalmaz nekenk wram,	Iýrgalmaz nekenk wram,
Naʒaretbo̗l valami[_]io lèhèt?	Naʒaretbo̗l valami io lèhèt?
kÿ tart uala [_]eg ne[_]ÿ== ==keues menew_fewldet,	kÿ tart uala meg nemÿ== ==keues menew_fewldet,
mike[_]pèn ʒ́èrèttèlèc[_]tuto̗kèt.	mikeppèn ʒ́èrèttèlèc tuto̗kèt.
Mykent [_]al[_] kezdethbe[_] ees ma ees myn-@@denha ees erewkkewl_erewkke.	Mykent wala kezdethben ees ma ees myn-@@denha ees erewkkewl_erewkke.
mikeppen monǵa zent_lel[_]̗c bo̗lčnec [_]iatta.	mikeppen monǵa zent_lelo̗c bo̗lčnec miatta.
mẻt iᶜ[_]nē volna ot / ⁊ ſem[_]o̗ taneituańi,	mẻt iᶜ nē volna ot / ⁊ ſem o̗ taneituańi,
[_] monda o̗_nèkic:	⁊ monda o̗_nèkic:
Athyanak ees fynak[_]	Athyanak ees fynak.
⁊ o̗ꝛiʒkeggetec a· l[_]ualtacnac ⁊ a·[_]ſaduceoſocnac kouaʒ́ito[_].	⁊ o̗ꝛiʒkeggetec a· leualtacnac ⁊ a· ſaduceoſocnac kouaʒ́itol.
⁊ vètic èmbe[_]ecnᶜ kaꝛiocra,	⁊ vètic èmbeꝛecnᶜ kaꝛiocra,
hog èbellènec o̗_[_]èlè.	hog èbellènec o̗_uèlè.
meꝛt èmbėꝛnèc fi[_] a· ʒombatnac es vr[_].	meꝛt èmbėꝛnèc fia a· ʒombatnac es vra.
kyk vadnak y[_]tenne,	kyk vadnak ystenne,
hogÿ mogyad m[_]g ennekem,	hogÿ mogyad meg ennekem,
Es legottan m[_]nda neky vr_ys[_]enn:	Es legottan monda neky vr_ystenn:
Es [_]yacorta yste[_]ÿ ayandekokban meg_neuelÿ uala,	Es gyacorta ystenÿ ayandekokban meg_neuelÿ uala,
mÿnt v[_]na egÿ koporso,	mÿnt vlna egÿ koporso,
es az[_]eǵeb lelki iozagot,	es az eǵeb lelki iozagot,
hog m̄g_[_]adolnac o̗tèt.	hog m̄g_vadolnac o̗tèt.
es ben[_]e lattʼa,	es benne lattʼa,
dè aʒ atʼac[_]ol,	dè aʒ atʼactol,
mÿkeppen z[_]kta uala,	mÿkeppen zokta uala,
[_]a-@@nem te yrgalmassaagod-@@-ban remenkede[_].	ha-@@nem te yrgalmassaagod-@@-ban remenkedem.
Hog bètelʼlʼeſeggec o̗[_]ènnᶜ I[_]aias ꝓp[_]eciaia monduā:	Hog bètelʼlʼeſeggec o̗bènnᶜ Iſaias ꝓpheciaia monduā:
Monda aʒeꝛt [_]̗_nekic iᶜ:	Monda aʒeꝛt o̗_nekic iᶜ:
kÿ nem meer megh_halnÿ az a[_]lapatba[_],	kÿ nem meer megh_halnÿ az allapatban,
Ez legÿen en peneten[_]zeem,	Ez legÿen en penetenczeem,
legottan az eb meg[_]vigazic.	legottan az eb meg_vigazic.
antiphona	antiphona
es m[_]g_mar,	es meg_mar,
èn es atʼ[_] eggèc vagonc.	èn es atʼa eggèc vagonc.
Emlekezy̋ee[_] ydwesseg'@@nek zerzew[_]e,	Emlekezy̋eel ydwesseg'@@nek zerzewýe,
d[_] mi[_]do̗n [_]innec zeplo̗e neku̇l meg_hoza engo̗met vr_i[_]ten ti_necto̗c naǵ o̗ro̗mmel es ǵo̗zedelmnec d[_]a[_]almaual,	de mindo̗n binnec zeplo̗e neku̇l meg_hoza engo̗met vr_isten ti_necto̗c naǵ o̗ro̗mmel es ǵo̗zedelmnec diadalmaual,
[_]eꝛt kèvèſbèn voltal hu̇,	meꝛt kèvèſbèn voltal hu̇,
ky az gerliczek[_]t atta uala,	ky az gerliczeket atta uala,
⁊ ſenki ſem[_]mèꝛeʒ́ic uala a· naptol fogu[_] toabba[_]o̗tèt ¶ kèꝛdeni.	⁊ ſenki ſem mèꝛeʒ́ic uala a· naptol foguā toabba o̗tèt ¶ kèꝛdeni.
The kedygh w-@@ram y[_]gal[_]azy neekenc.	The kedygh w-@@ram yrgalmazy neekenc.
meꝛt o̗k biriac a· fo̗ld[_]t.	meꝛt o̗k biriac a· fo̗ldèt.
mÿglen en me[e]gh_zerz[_]m.	mÿglen en me[e]gh_zerzem.
Neǵ[_]d zent iozag vaǵon,	Neǵed zent iozag vaǵon,
legē [_]èked,	legē nèked,
⁊ o̗c ne[_] eꝛtic=[_] ==uala eʒ iget,	⁊ o̗c nem eꝛtic== ==uala eʒ iget,
Kon.	Kon.
Ez, az_ky megle[_] fewldewn== [_]=uetett lelket tezen menyben [_]ngyalokual nyasskodn[_],	Ez, az_ky meglen fewldewn== ==uetett lelket tezen menyben Angyalokual nyasskodnÿ,
Azert monnaÿk leleknek y[_]uessegerewl e[_] ystenÿ gÿczere[_]trewl z keseyg [_]ezeluen.	Azert monnaÿk leleknek yduessegerewl es ystenÿ gÿczerettrewl z keseyg bezeluen.
[_]ÿzon, bÿzon mondom,	Bÿzon, bÿzon mondom,
mert | semmýb[_]wl ter[_]mtewdted.	mert | semmýbewl teremtewdted.
⁊ īmar nē vonhatʼtʼac== ==uala aʒ́t[_]a· [_][_]lnac ſocſagaėꝛt.	⁊ īmar nē vonhatʼtʼac== ==uala aʒ́t a· halnac ſocſagaėꝛt.
anneual to̗b ÿut[_]lma[_]vagÿon vrunkn[_]k mondasa zerenth:	anneual to̗b ÿutalma vagÿon vrunknak mondasa zerenth:
Go̗ito̗ttec[_]aʒeꝛt a· pu̇ſpo̗[_][_]̗c ⁊ a· leualtac tanalčot iᶜ èllèn,	Go̗ito̗ttec aʒeꝛt a· pu̇ſpo̗ko̗c ⁊ a· leualtac tanalčot iᶜ èllèn,
lelenek nemÿnemew f[_]lden egÿ bet[_]eget,	lelenek nemÿnemew felden egÿ betteget,
O̗ꝛo̗[_]k[_] ſonha nè ʒ́aꝛmaʒiec te_bèlo̗lled gimo̗lč.	O̗ꝛo̗cke ſonha nè ʒ́aꝛmaʒiec te_bèlo̗lled gimo̗lč.
es ez azzoń [_]eg_hala.	es ez azzoń meg_hala.
ha_nemha lènd [_]ſtèn o̗_uèle.	ha_nemha lènd iſtèn o̗_uèle.
vgÿ_[_]ogÿ mend az vtat ewrewm[_]el ÿara.	vgÿ_hogÿ mend az vtat ewrewmuel ÿara.
hog vegenᶜ egènlo̗ek[_]t.	hog vegenᶜ egènlo̗eket.
haggatoc aʒ a[_]ꝛodokat èn_ho[_]iā io̗ni,	haggatoc aʒ apꝛodokat èn_hoʒiā io̗ni,
monda [_]eky:	monda neky:
ki èrèʒ́tet ènge[_]èt.	ki èrèʒ́tet èngemèt.
Merth mÿ l[_]heth nagÿob ha[_]alom,	Merth mÿ leheth nagÿob hatalom,
Sēmit [_]ʒ vtban fel== ==nė vegète[_], ſem vèʒ́ʒ́o̗t, ſē taſſ[_]lt, ſem kėńèꝛèt, ſem pen[_]́t,	Sēmit aʒ vtban fel== ==nė vegètec, ſem vèʒ́ʒ́o̗t, ſē taſſolt, ſem kėńèꝛèt, ſem penʒ́t,
az gonozokath v[_]tÿ pokolrah,	az gonozokath vetÿ pokolrah,
⁊ mō[_]a o̗nèkic:	⁊ mōda o̗nèkic:
⁊[_]o̗ èſmeg tagada.	⁊ o̗ èſmeg tagada.
Amen	Amen
hanē== ==[_]ac o̗ haʒaiaban.	hanē== ==čac o̗ haʒaiaban.
Az engedelmessegro̗l vǵ [_]ond[_]zenth ÿeronīꝰ doctor,	Az engedelmessegro̗l vǵ mond zenth ÿeronīꝰ doctor,
Ki megui[_]aʒ́ta èngemèt,	Ki meguiǵaʒ́ta èngemèt,
The kedý[_]h wram ýrgalmaz [_]ý_nekenk.	The kedýgh wram ýrgalmaz mý_nekenk.
kic fo̗ſueńèc [_]alanac,	kic fo̗ſueńèc valanac,
Megh_ýsmertem l[_]_esweͤn,	Megh_ýsmertem le_esweͤn,
es vetic,	es vetic,
egyebeku[_]l nem meche[_]t uala ystenÿ zolgalatonak ad[_]sara.	egyebekuel nem mechett uala ystenÿ zolgalatonak adasara.
Erèʒ́ièd te kèſed[_]t hu̇uèlʼe[_]è!	Erèʒ́ièd te kèſedèt hu̇uèlʼebè!
mikepp[_]n en hattam neki.	mikeppen en hattam neki.
Bèlʒebuppal, o̗ꝛdo̗go̗c[_]f[_]iedèlmėuèl vèti ki [_]ʒ o̗ꝛdo̗go̗kèt.	Bèlʒebuppal, o̗ꝛdo̗go̗c fèiedèlmėuèl vèti ki aʒ o̗ꝛdo̗go̗kèt.
az ew [_]yc[_][_]wsee-@@ges m[_]nnybee_meneeseͤn, kýwel the_neked dýchew-@@seeges zýz, ees ew_nekýk nezeesekre |[_]menýbe fel_e-@@melkedeek |[_]az wýgazthalo zenth_[_]eelekne[_] malazth[_]@@ýan,	az ew dychewsee-@@ges mennybee_meneeseͤn, kýwel the_neked dýchew-@@seeges zýz, ees ew_nekýk nezeesekre | menýbe fel_e-@@melkedeek | az wýgazthalo zenth_leeleknek malazth-@@ýan,
fewlde[_] ky̋ yelewnth.	fewlden ky̋ yelewnth.
hoǵ mene haznalattʼa l[_]ǵo̗n az igaz ǵ[_]nasnac,	hoǵ mene haznalattʼa leǵo̗n az igaz ǵonasnac,
mert ez elʼeten corocat [_]z en [_]ram igo̗n ne[_] zereti,	mert ez elʼeten corocat az en vram igo̗n nem zereti,
kÿket mo[_]d uala zent ferencz.	kÿket mond uala zent ferencz.
⁊ leʒnèc[_]halaloc ⁊ è[_]ſegec /[_]⁊ fo̗ld_indolaſoc hèlʼeken.	⁊ leʒnèc halaloc ⁊ èhſegec / ⁊ fo̗ld_indolaſoc hèlʼeken.
legèn te a[_]aꝛatod.	legèn te akaꝛatod.
es zegenekn[_]c ada.	es zegeneknec ada.
harmad	harmad
⁊ m̄ǵ_èlèuèn[_]det,	⁊ m̄ǵ_èlèuènedet,
Kèꝛdle[_] tu̇to̗kèt,	Kèꝛdlec tu̇to̗kèt,
kÿk zegÿenlet[ÿ]<e>[_]-@@ben nem[_]merÿk vala[_]megh_mondanÿ,	kÿk zegÿenlet[ÿ]<e>k-@@ben nem merÿk vala megh_mondanÿ,
[_]e ez felewl mondot bewlczek,	De ez felewl mondot bewlczek,
vǵh[_]mond az kegÿes cristus,	vǵh mond az kegÿes cristus,
N[_]mdè Moẏſes atta_ ė a[_] to̗ꝛuent tu̇nèctec?	Nemdè Moẏſes atta_ ė a· to̗ꝛuent tu̇nèctec?
Es fèlelu[_] iᶜ monda aʒocnac:	Es fèleluē iᶜ monda aʒocnac:
d'maga tuggato[_],	d'maga tuggatoc,
[_]èlèluē ke· iᶜ monda nèki:	Fèlèluē ke· iᶜ monda nèki:
nagÿobba-@[_]kath,	nagÿobba-@@kath,
hoǵ_nem iste[_]nec,	hoǵ_nem istennec,
te mindo̗n c[_]zdagot no̗mo̗sse t[_]zh,	te mindo̗n cazdagot no̗mo̗sse tezh,
iutanac genaʒaꝛetnᶜ[_]fo̗ldėbè,	iutanac genaʒaꝛetnᶜ fo̗ldėbè,
Es vr_ystent e[_]ÿetlembe gycze[_]ek.	Es vr_ystent egÿetlembe gyczerek.
E nepec aiakockal[_]ti[_]tèlnᶜ èngemèt,	E nepec aiakockal tiʒtèlnᶜ èngemèt,
hoǵ ha az binbe [_]egig meg_maradnac[_]	hoǵ ha az binbe vegig meg_maradnac,
I[_]lettetek z[_]uenek[_]belewl== ==ualo nagÿ serelmeuel.	Illettetek zÿuenek belewl== ==ualo nagÿ serelmeuel.
ha èʒeket t[_]ggatoc,	ha èʒeket tuggatoc,
kinᶜ [_]ala aʒ́iu kèʒè:	kinᶜ vala aʒ́iu kèʒè:
Meꝛt hallottuc o̗tet [_]ōdani:	Meꝛt hallottuc o̗tet mōdani:
Attyamfya ferenc[_],	Attyamfya ferencz,
Meꝛt nē io̗t embẻnᶜ fi[_] lelkekèt elueʒte[_]i,	Meꝛt nē io̗t embẻnᶜ fia lelkekèt elueʒteni,
kÿerth ÿsten== ==es fel_magaztata o̗t[_][_]h,	kÿerth ÿsten== ==es fel_magaztata o̗teth,
Meꝛt èʒ Heꝛode[_] èꝛèʒ́te ⁊ megfog[_] Ianoſt,	Meꝛt èʒ Heꝛodes èꝛèʒ́te ⁊ megfoga Ianoſt,
hogÿ mend_azon felelet volt[_]vr_ystentewl ew_[_]eky,	hogÿ mend_azon felelet volt vr_ystentewl ew_neky,
ky mondatÿc [_]z zerzetnec else[_] vytezenek.	ky mondatÿc ez zerzetnec elsew vytezenek.
[_] [_]· maſic te== ==bal== ==felo̗lled te oꝛʒ́agodban[_]	⁊ a· maſic te== ==bal== ==felo̗lled te oꝛʒ́agodban.
Imm[_]r el_bochaatod te zo[_]gaadat' wram.	Immar el_bochaatod te zolgaadat' wram.
Amen: {etc.}[_]	Amen: {etc.}.
Eer-@@wendnek ze[_]the[_] dychesegh-@@be,	Eer-@@wendnek zenthek dychesegh-@@be,
Eʒ īmar harmadʒ[_]er [_]èlentètet== ==m̄g iᶜ o̗ taneituańin[_]c,	Eʒ īmar harmadʒ́er ièlentètet== ==m̄g iᶜ o̗ taneituańinac,
Es tehat ynkab vtal[_]k [_]eg a[_] zamar ganayahoz hassonlot penczt,	Es tehat ynkab vtalak meg az zamar ganayahoz hassonlot penczt,
megmėꝛtet[_]c tu̇nèctec,	megmėꝛtetic tu̇nèctec,
[_]èt_ʒ́aʒ penʒ aꝛr[_] keńèꝛèc nē èlegèc èʒecnᶜ,	Kèt_ʒ́aʒ penʒ aꝛra keńèꝛèc nē èlegèc èʒecnᶜ,
⁊ io̗ttem.	⁊ io̗ttem.
⁊ èluė[_]́i aʒ iǵėt,	⁊ èluėʒ́i aʒ iǵėt,
ees [_]erlek thegedeth,	ees kerlek thegedeth,
Dy-[_]@chewseegh athyanak ees fynak, ees z[_]nth_le[_]leknek.	Dy-@@chewseegh athyanak ees fynak, ees zenth_leeleknek.
Kit meg_bizońo[_]t zent Janos [_]ls[_]̗ leuelenec harmad rezebe,	Kit meg_bizońoyt zent Janos elso̗ leuelenec harmad rezebe,
kyk ez vÿlagot== ==mÿa el_ozlottak[_]ua[_]a.	kyk ez vÿlagot== ==mÿa el_ozlottak uala.
[_]es the zerelme[_]nek thýzeeth ew[_]bennek megh_gýoýchad.	ees the zerelmednek thýzeeth ew_bennek megh_gýoýchad.
meꝛt hauas[_]	meꝛt hauas,
tenèke[_] haʒnal.	tenèked haʒnal.
az_kýth el_wetee[_],	az_kýth el_weteek,
es vete [_]gÿ ablakba.	es vete egÿ ablakba.
Imaadom,	Imaadom,
ÿlletek o̗teth[_]	ÿlletek o̗teth,
ug_hog ſem a[_] haʒba,	ug_hog ſem a· haʒba,
melyet val uala telyes [_]ewkellesyg[_]en.	melyet val uala telyes tewkellesyglen.
èƷ [_]n teſtem.	èƷ èn teſtem.
dè ō̗ma[_]anac go̗[_]ǵo̗reituėn eg hèlʼen.	dè ō̗maǵanac go̗nǵo̗reituėn eg hèlʼen.
zenth Margÿth azzoń a[_]tÿath, an[_]ÿath [a] es naǵh kÿnćzeth, olʼ mÿnt [_]atriarkanak leanÿah[_]	zenth Margÿth azzoń attÿath, annÿath [a] es naǵh kÿnćzeth, olʼ mÿnt patriarkanak leanÿah.
tuttoc,	tuttoc,
⁊ mōda [_]̗nèkic:	⁊ mōda o̗nèkic:
Es leʒaluan peteꝛ a· h[_]iočkabol iaꝛ vala[_]a· viʒèken[_]	Es leʒaluan peteꝛ a· haiočkabol iaꝛ vala a· viʒèken,
Egye[_] sok zen[_] apaczaku[_]l es cristusnak lyanÿual mend telyesek[_]valanak zent_lelekuel,	Egyeb sok zent apaczakual es cristusnak lyanÿual mend telyesek valanak zent_lelekuel,
Tu̇[_]o̗kèt ke[_] mondlac baratīnac,	Tu̇to̗kèt ke· mondlac baratīnac,
felm[_]nuen ihꝛ̄lmbè aʒ ȳnèp_napnac ʒ́oka[_]a ʒ́eꝛent ⁊ a· nap[_]c megto̗kèl[_]en,	felmenuen ihꝛ̄lmbè aʒ ȳnèp_napnac ʒ́okaſa ʒ́eꝛent ⁊ a· napoc megto̗kèluen,
Azert mÿk[_]ron e[_]= ==mondot barat lakoznak hegÿek[_]eluewl ez mo[_]dot {con}uentben,	Azert mÿkoron e== ==mondot barat lakoznak hegÿek eluewl ez mondot {con}uentben,
Es ott[_]lak[_]zak mend az negÿuen napon ÿndolattlan sem[_][_] euen, sem ÿuan.	Es ott lakozak mend az negÿuen napon ÿndolattlan semÿt euen, sem ÿuan.
Ennᶜ ut[_]nna vète o̗ kèʒeit o̗ ʒ́emei[_]e,	Ennᶜ utanna vète o̗ kèʒeit o̗ ʒ́emeiꝛe,
Ele_alla[_]ak az ko̗zebso̗ Marianak harom fÿaÿ, kẃs-@@seb zent ÿ[_]kab, thadeus es[_]Sÿm[_]n: m[_]nduan:	Ele_allanak az ko̗zebso̗ Marianak harom fÿaÿ, kẃs-@@seb zent ÿakab, thadeus es Sÿmon: monduan:
Mÿ [_]ezÿ ezth?	Mÿ tezÿ ezth?
Mōda [_]nnac o̗ vꝛa:	Mōda annac o̗ vꝛa:
hoǵ a[_]glis_orzagba voth neminemu̇ zerzetho̗[_].	hoǵ anglis_orzagba voth neminemu̇ zerzetho̗s.
es [_]go̗n meg_zeǵo̗nle,	es igo̗n meg_zeǵo̗nle,
Izom vram,	Izom vram,
ment inkab tu[_]o̗kèt kèues hu̇t[_]̗uèc.	ment inkab tuto̗kèt kèues hu̇to̗uèc.
Mo[_]dnac==[_]==uala aʒeꝛt a· ſidoc pu̇ſpo̗ki pila[_]oſnac:	Mondnac== ==uala aʒeꝛt a· ſidoc pu̇ſpo̗ki pilatoſnac:
⁊ [_]e fogtatoc== =[_]m̄g èngemèt.	⁊ ne fogtatoc== ==m̄g èngemèt.
Azert m[_][_]dÿa uala bodog ferencz,	Azert mondÿa uala bodog ferencz,
Ez elʼeten igo̗n kińńen[_]iduo̗lu̇[_],	Ez elʼeten igo̗n kińńen iduo̗lu̇l,
Ki ke· vèndi o̗ ta[_]oſagat,	Ki ke· vèndi o̗ tanoſagat,
kic hallottac=[_] ==uala,	kic hallottac== ==uala,
[_]egbočatʼtʼa es [_]u̇nèctec tu̇ meńńèi atʼato[_] tu̇ vetkeʒèttekèt.	megbočatʼtʼa es tu̇nèctec tu̇ meńńèi atʼatoc tu̇ vetkeʒèttekèt.
es ebbe neki vaǵon naǵ o[_]ro̗me[_]	es ebbe neki vaǵon naǵ o̗ro̗me,
Mÿth ÿelent vala az vr_ÿsten ez tÿz[_][_]_keth [_]ÿẃmo̗lćz_ffan?	Mÿth ÿelent vala az vr_ÿsten ez tÿzen_keth gÿẃmo̗lćz_ffan?
mý[_]orth mý the aýande-@@[_]odwal kewannýwk,	mýkorth mý the aýande-@@kodwal kewannýwk,
Biʒońaba tanolʼlʼat[_]c,	Biʒońaba tanolʼlʼatoc,
De zent fere[_]cz hyuen vr_iesus c[_]istusba,	De zent ferencz hyuen vr_iesus cristusba,
Ihc̄ ke·,	Ihc̄ ke·,
⁊ monda o̗nèki[_]	⁊ monda o̗nèki:
nēdè meghagga_[_][_] a· kilènć_ʒ́aʒ_[_]ilèncet a· kiètlènbè̄,	nēdè meghagga_ ė a· kilènć_ʒ́aʒ_kilèncet a· kiètlènbè̄,
N[_]mdeh en [_]agÿok== ==e Sapharotok?	Nemdeh en vagÿok== ==e Sapharotok?
Zenth | seregeknek wr_[_]ste-@@n[_] Telýesevk mennýek ees feld: the dýcheseͤgednek f[_]lsegeewe[_][_]	Zenth | seregeknek wr_ýste-@@ne Telýesevk mennýek ees feld: the dýcheseͤgednek felsegeewel.
⁊ to̗lled k[_]̗lčo̗n veuo[_]to̗l èl== ==ne foꝛdolʼ!	⁊ to̗lled ko̗lčo̗n veuo̗to̗l èl== ==ne foꝛdolʼ!
kinec miatta[_]iutottac[_]az istent zereto̗c az naǵ t[_]̗keleto̗s zentsegre es az[_]naǵ felsego̗s dičo̗seg[_]e.	kinec miatta iutottac az istent zereto̗c az naǵ to̗keleto̗s zentsegre es az naǵ felsego̗s dičo̗segre.
es[_]eǵbe_zoreytʼac,	es eǵbe_zoreytʼac,
hogÿ ew tyz[_]a ÿgazsagot m[_]ndÿon.	hogÿ ew tyzta ÿgazsagot mondÿon.
meꝛt o̗ ʒ́èmec m̄gnèh[_]ʒedet [_]ala,	meꝛt o̗ ʒ́èmec m̄gnèhèʒedet vala,
kÿtt sonha nem latam uala [_]z vilag[_]an,	kÿtt sonha nem latam uala ez vilagban,
Egÿ va[_]a teremt[_]wmnek esmeretÿrewl,	Egÿ vala teremtewmnek esmeretÿrewl,
erewk[_]e ew ýr[_]al-@@massaga, e[_]s nemzethrewl nem-@@zethre ew bý[_]onsaga.	erewkke ew ýrgal-@@massaga, ees nemzethrewl nem-@@zethre ew býzonsaga.
⁊ èſec o̗ oꝛćaia[_]a o̗ labai èlo̗t[_]halalatot aduan.	⁊ èſec o̗ oꝛćaiara o̗ labai èlo̗t halalatot aduan.
minē èn [_]agoc?	minē èn vagoc?
aʒonkėppèn m[_]d hètèn,	aʒonkėppèn mēd hètèn,
had zolyo[_]ak,	had zolyonak,
Kèttèn leʒnᶜ a· [_]́anto_fo̗l[_]o̗n,	Kèttèn leʒnᶜ a· ʒ́anto_fo̗ldo̗n,
kik [_]eldazta[_]nac ez zent Josepho̗n,	kik peldaztatnac ez zent Josepho̗n,
⁊ bèto̗ltènᶜ fel[_]lmèl mōduan:	⁊ bèto̗ltènᶜ felèlmèl mōduan:
boczassad te [_]ezedet kebel[_]dbe,	boczassad te kezedet kebeledbe,
en lezek.	en lezek.
es ket feketu̇ meg_dihu̇t ebec az v[_] ket cariat es [_]et kezet ra[_]iac,	es ket feketu̇ meg_dihu̇t ebec az v̇ ket cariat es ket kezet ragiac,
